time	V(n001)
Step Information: Bias=200m  (Run: 1/4)
6.026026792970328e-001	1.764881e-002
6.027026792970328e-001	3.270295e-002
6.028026792970328e-001	4.955737e-002
6.029026792970328e-001	6.360091e-002
6.030026792970328e-001	7.722497e-002
6.031026792970328e-001	9.333637e-002
6.032026792970328e-001	1.135931e-001
6.033026792970327e-001	1.394001e-001
6.034026792970327e-001	1.727077e-001
6.035026792970327e-001	2.249672e-001
6.036026792970327e-001	3.077032e-001
6.036151792970327e-001	3.242022e-001
6.036401792970327e-001	3.666732e-001
6.036901792970327e-001	4.822472e-001
6.037901792970327e-001	8.076080e-001
6.038026792970327e-001	8.628902e-001
6.038276792970327e-001	9.828845e-001
6.038776792970327e-001	1.177403e+000
6.039659922554187e-001	1.458638e+000
6.040659922554187e-001	1.748211e+000
6.041659922554187e-001	2.026427e+000
6.042659922554187e-001	2.298142e+000
6.044659922554186e-001	2.825752e+000
6.047659922554186e-001	3.580494e+000
6.048659922554186e-001	3.823905e+000
6.049659922554186e-001	4.073428e+000
6.050659922554186e-001	4.341647e+000
6.051659922554186e-001	4.615722e+000
6.052659922554186e-001	4.842460e+000
6.053659922554185e-001	4.965417e+000
6.054659922554185e-001	4.994787e+000
6.055659922554185e-001	4.990213e+000
6.056659922554185e-001	4.986000e+000
6.057659922554185e-001	4.985422e+000
6.058659922554185e-001	4.985753e+000
6.059659922554185e-001	4.986220e+000
6.060659922554185e-001	4.986862e+000
6.061659922554185e-001	4.987307e+000
6.062659922554184e-001	4.986930e+000
6.063659922554184e-001	4.981383e+000
6.064659922554184e-001	4.966785e+000
6.064784922554184e-001	4.963726e+000
6.065034922554184e-001	4.957381e+000
6.065534922554184e-001	4.956649e+000
6.066534922554184e-001	4.977829e+000
6.067534922554184e-001	4.991613e+000
6.068534922554184e-001	4.992326e+000
6.069534922554184e-001	4.991000e+000
6.070534922554184e-001	4.989916e+000
6.072534922554184e-001	4.987964e+000
6.075534922554183e-001	4.984733e+000
6.076534922554183e-001	4.983415e+000
6.077534922554183e-001	4.981421e+000
6.078534922554183e-001	4.974473e+000
6.079534922554183e-001	4.957025e+000
6.079659922554183e-001	4.950057e+000
6.079909922554183e-001	4.915561e+000
6.080409922554183e-001	4.790923e+000
6.081409922554183e-001	4.429925e+000
6.082409922554183e-001	3.984352e+000
6.083409922554183e-001	3.538610e+000
6.084409922554183e-001	3.175836e+000
6.085409922554182e-001	2.878160e+000
6.086409922554182e-001	2.600705e+000
6.087409922554182e-001	2.329132e+000
6.088409922554182e-001	2.062701e+000
6.089409922554182e-001	1.802201e+000
6.090409922554182e-001	1.547064e+000
6.091409922554182e-001	1.292926e+000
6.092409922554182e-001	1.018848e+000
6.093409922554182e-001	7.086850e-001
6.093534922554181e-001	6.654847e-001
6.093784922554182e-001	5.767670e-001
6.094284922554182e-001	4.149057e-001
6.095284922554182e-001	1.710407e-001
6.096284922554182e-001	5.544917e-002
6.097284922554181e-001	3.524533e-002
6.098284922554181e-001	3.757735e-002
6.099284922554181e-001	3.751205e-002
6.101284922554181e-001	3.557245e-002
6.104284922554181e-001	3.211851e-002
6.105284922554181e-001	3.112506e-002
6.106284922554180e-001	3.065927e-002
6.107284922554180e-001	3.214680e-002
6.108284922554180e-001	3.580225e-002
6.108409922554180e-001	3.480382e-002
6.108659922554180e-001	2.752829e-002
6.109159922554180e-001	1.780792e-002
6.110159922554180e-001	2.055128e-002
6.111159922554180e-001	2.062358e-002
6.112159922554180e-001	2.440501e-002
6.113159922554180e-001	4.113195e-002
6.114159922554180e-001	5.701188e-002
6.115159922554180e-001	7.061416e-002
6.116159922554180e-001	8.577879e-002
6.117159922554180e-001	1.038053e-001
6.118159922554179e-001	1.269806e-001
6.119159922554179e-001	1.564388e-001
6.120159922554179e-001	1.991369e-001
6.121159922554179e-001	2.755125e-001
6.122159922554179e-001	3.950935e-001
6.122284922554179e-001	4.150913e-001
6.122534922554179e-001	4.647654e-001
6.123034922554179e-001	6.072720e-001
6.124034922554179e-001	9.973851e-001
6.124159922554179e-001	1.051517e+000
6.124409922554179e-001	1.150346e+000
6.124909922554179e-001	1.314800e+000
6.125722790442556e-001	1.556875e+000
6.126722790442556e-001	1.840626e+000
6.127722790442556e-001	2.116484e+000
6.128722790442556e-001	2.386396e+000
6.131722790442555e-001	3.165374e+000
6.133722790442555e-001	3.660899e+000
6.134722790442555e-001	3.903942e+000
6.135722790442555e-001	4.155607e+000
6.136722790442555e-001	4.427616e+000
6.136847790442555e-001	4.464711e+000
6.137097790442555e-001	4.538054e+000
6.137597790442555e-001	4.668982e+000
6.138597790442555e-001	4.874521e+000
6.139597790442555e-001	4.976933e+000
6.140597790442555e-001	4.995276e+000
6.141597790442555e-001	4.990006e+000
6.142597790442554e-001	4.985785e+000
6.143597790442554e-001	4.985263e+000
6.144597790442554e-001	4.985771e+000
6.145597790442554e-001	4.986196e+000
6.146597790442554e-001	4.986894e+000
6.147597790442554e-001	4.987297e+000
6.148597790442554e-001	4.986874e+000
6.149597790442554e-001	4.980960e+000
6.150597790442554e-001	4.965562e+000
6.150722790442553e-001	4.962457e+000
6.150972790442554e-001	4.956351e+000
6.151472790442554e-001	4.956318e+000
6.152472790442554e-001	4.978120e+000
6.153472790442554e-001	4.991847e+000
6.154472790442553e-001	4.992392e+000
6.155472790442553e-001	4.990967e+000
6.156472790442553e-001	4.989883e+000
6.158472790442553e-001	4.987931e+000
6.161472790442553e-001	4.984692e+000
6.162472790442553e-001	4.983364e+000
6.163472790442552e-001	4.981314e+000
6.164472790442552e-001	4.974074e+000
6.165472790442552e-001	4.955759e+000
6.165597790442552e-001	4.948219e+000
6.165847790442552e-001	4.911580e+000
6.166347790442552e-001	4.783158e+000
6.167347790442552e-001	4.417562e+000
6.168347790442552e-001	3.971133e+000
6.169347790442552e-001	3.528696e+000
6.170347790442552e-001	3.169417e+000
6.171347790442552e-001	2.872755e+000
6.172347790442552e-001	2.595390e+000
6.173347790442552e-001	2.323931e+000
6.174347790442551e-001	2.057600e+000
6.175347790442551e-001	1.797212e+000
6.176347790442551e-001	1.542168e+000
6.177347790442551e-001	1.287669e+000
6.178347790442551e-001	1.011876e+000
6.179347790442551e-001	6.988212e-001
6.179472790442551e-001	6.554673e-001
6.179722790442551e-001	5.670710e-001
6.180222790442551e-001	4.061108e-001
6.181222790442551e-001	1.648537e-001
6.182222790442551e-001	5.293439e-002
6.183222790442551e-001	3.503840e-002
6.184222790442551e-001	3.763766e-002
6.185222790442551e-001	3.748161e-002
6.187222790442550e-001	3.552929e-002
6.190222790442550e-001	3.208089e-002
6.191222790442550e-001	3.109367e-002
6.192222790442550e-001	3.068849e-002
6.193222790442550e-001	3.219015e-002
6.194222790442550e-001	3.541816e-002
6.194347790442549e-001	3.412502e-002
6.194597790442550e-001	2.627710e-002
6.195097790442550e-001	1.666560e-002
6.196097790442550e-001	2.005182e-002
6.197097790442550e-001	2.048881e-002
6.198097790442549e-001	2.495554e-002
6.199097790442549e-001	4.196377e-002
6.200097790442549e-001	5.755501e-002
6.201097790442549e-001	7.100427e-002
6.202097790442549e-001	8.618723e-002
6.203097790442549e-001	1.042886e-001
6.204097790442549e-001	1.275773e-001
6.205097790442549e-001	1.571913e-001
6.206097790442549e-001	2.007596e-001
6.207097790442548e-001	2.657005e-001
6.207222790442548e-001	2.792819e-001
6.207535290442549e-001	3.254752e-001
6.207910290442549e-001	3.880762e-001
6.208410290442549e-001	5.070987e-001
6.209410290442549e-001	8.456228e-001
6.209535290442548e-001	9.021685e-001
6.209785290442549e-001	1.020781e+000
6.210285290442549e-001	1.207697e+000
6.211154237849886e-001	1.476480e+000
6.212154237849886e-001	1.763428e+000
6.213154237849886e-001	2.041081e+000
6.214154237849886e-001	2.312510e+000
6.216154237849886e-001	2.839583e+000
6.219154237849885e-001	3.593580e+000
6.220154237849885e-001	3.836882e+000
6.221154237849885e-001	4.086937e+000
6.222154237849885e-001	4.356179e+000
6.222279237849885e-001	4.393959e+000
6.222529237849885e-001	4.471301e+000
6.223029237849885e-001	4.609071e+000
6.224029237849885e-001	4.831386e+000
6.225029237849885e-001	4.985390e+000
6.225154237849885e-001	4.993777e+000
6.225404237849885e-001	4.996268e+000
6.225904237849885e-001	4.996394e+000
6.226904237849885e-001	4.990709e+000
6.227904237849885e-001	4.986481e+000
6.228904237849885e-001	4.985415e+000
6.229904237849885e-001	4.985540e+000
6.230904237849885e-001	4.985990e+000
6.231904237849885e-001	4.986595e+000
6.232904237849885e-001	4.987158e+000
6.233904237849884e-001	4.987300e+000
6.234904237849884e-001	4.984600e+000
6.235904237849884e-001	4.976357e+000
6.236029237849884e-001	4.973897e+000
6.236279237849884e-001	4.966662e+000
6.236779237849884e-001	4.960699e+000
6.237779237849884e-001	4.977505e+000
6.237904237849884e-001	4.981932e+000
6.238154237849884e-001	4.988736e+000
6.238654237849884e-001	4.991626e+000
6.239540423168041e-001	4.991981e+000
6.240540423168041e-001	4.991597e+000
6.241540423168041e-001	4.990349e+000
6.242540423168040e-001	4.989311e+000
6.244540423168040e-001	4.987351e+000
6.247540423168040e-001	4.983978e+000
6.248540423168040e-001	4.982389e+000
6.249540423168040e-001	4.977508e+000
6.250540423168040e-001	4.933373e+000
6.251540423168039e-001	4.775735e+000
6.252540423168039e-001	4.462279e+000
6.253540423168039e-001	4.025387e+000
6.254540423168039e-001	3.571424e+000
6.255540423168039e-001	3.199245e+000
6.256540423168039e-001	2.899481e+000
6.257540423168039e-001	2.621544e+000
6.258540423168039e-001	2.349355e+000
6.259540423168039e-001	2.082576e+000
6.260540423168038e-001	1.821596e+000
6.261540423168038e-001	1.566120e+000
6.262540423168038e-001	1.312906e+000
6.263540423168038e-001	1.043949e+000
6.264540423168038e-001	7.428326e-001
6.264665423168038e-001	7.001121e-001
6.264915423168038e-001	6.103637e-001
6.265415423168038e-001	4.456875e-001
6.266415423168038e-001	1.931788e-001
6.267415423168038e-001	6.487634e-002
6.268415423168038e-001	3.634606e-002
6.269415423168038e-001	3.744194e-002
6.270415423168038e-001	3.763219e-002
6.272415423168037e-001	3.570821e-002
6.275415423168037e-001	3.223069e-002
6.276415423168037e-001	3.122046e-002
6.277415423168037e-001	3.062997e-002
6.278415423168037e-001	3.208235e-002
6.279415423168037e-001	3.657622e-002
6.279540423168036e-001	3.630609e-002
6.279790423168037e-001	3.066199e-002
6.280290423168037e-001	2.086358e-002
6.281290423168037e-001	2.159683e-002
6.282290423168037e-001	2.093405e-002
6.283290423168036e-001	2.316716e-002
6.284290423168036e-001	3.903545e-002
6.285290423168036e-001	5.564693e-002
6.286290423168036e-001	6.959245e-002
6.287290423168036e-001	8.466306e-002
6.288290423168036e-001	1.024997e-001
6.289290423168036e-001	1.253651e-001
6.290290423168036e-001	1.544099e-001
6.291290423168036e-001	1.950959e-001
6.292290423168035e-001	2.648830e-001
6.293290423168035e-001	3.738743e-001
6.293415423168035e-001	3.929827e-001
6.293665423168036e-001	4.406970e-001
6.294165423168036e-001	5.763713e-001
6.295165423168035e-001	9.395791e-001
6.296165423168035e-001	1.298422e+000
6.297165423168035e-001	1.607675e+000
6.298165423168035e-001	1.890489e+000
6.299165423168035e-001	2.165210e+000
6.301165423168035e-001	2.697881e+000
6.304165423168034e-001	3.459560e+000
6.305165423168034e-001	3.704467e+000
6.306165423168034e-001	3.947796e+000
6.307165423168034e-001	4.201117e+000
6.308165423168034e-001	4.474217e+000
6.308290423168034e-001	4.510229e+000
6.308540423168034e-001	4.579885e+000
6.309040423168034e-001	4.705487e+000
6.310040423168034e-001	4.898008e+000
6.311040423168034e-001	4.984112e+000
6.312040423168034e-001	4.993912e+000
6.313040423168034e-001	4.988836e+000
6.314040423168034e-001	4.985457e+000
6.315040423168034e-001	4.985154e+000
6.316040423168033e-001	4.985822e+000
6.317040423168033e-001	4.986246e+000
6.318040423168033e-001	4.986959e+000
6.319040423168033e-001	4.987308e+000
6.320040423168033e-001	4.986535e+000
6.321040423168033e-001	4.979114e+000
6.322040423168033e-001	4.960850e+000
6.322165423168032e-001	4.957588e+000
6.322415423168033e-001	4.952751e+000
6.322915423168033e-001	4.956366e+000
6.323915423168033e-001	4.987013e+000
6.324040423168033e-001	4.990281e+000
6.324290423168033e-001	4.992786e+000
6.324790423168033e-001	4.993804e+000
6.325608528005189e-001	4.992835e+000
6.326608528005189e-001	4.991151e+000
6.327608528005189e-001	4.989989e+000
6.328608528005189e-001	4.989001e+000
6.331608528005188e-001	4.985961e+000
6.333608528005188e-001	4.983507e+000
6.334608528005188e-001	4.981616e+000
6.335608528005188e-001	4.975065e+000
6.336608528005188e-001	4.958731e+000
6.336733528005187e-001	4.952703e+000
6.336983528005188e-001	4.922001e+000
6.337483528005188e-001	4.804284e+000
6.338483528005188e-001	4.451840e+000
6.339483528005188e-001	4.008518e+000
6.340483528005187e-001	3.558002e+000
6.341483528005187e-001	3.189739e+000
6.342483528005187e-001	2.890407e+000
6.343483528005187e-001	2.612700e+000
6.344483528005187e-001	2.340842e+000
6.345483528005187e-001	2.074178e+000
6.346483528005187e-001	1.813421e+000
6.347483528005187e-001	1.558073e+000
6.348483528005187e-001	1.304547e+000
6.349483528005187e-001	1.033672e+000
6.350483528005186e-001	7.290890e-001
6.350608528005186e-001	6.861861e-001
6.350858528005187e-001	5.968438e-001
6.351358528005187e-001	4.332552e-001
6.352358528005186e-001	1.841634e-001
6.353358528005186e-001	6.095874e-002
6.354358528005186e-001	3.582706e-002
6.355358528005186e-001	3.747679e-002
6.356358528005186e-001	3.756984e-002
6.358358528005186e-001	3.565195e-002
6.361358528005185e-001	3.218839e-002
6.362358528005185e-001	3.118421e-002
6.363358528005185e-001	3.063652e-002
6.364358528005185e-001	3.210741e-002
6.365358528005185e-001	3.634439e-002
6.365483528005185e-001	3.581796e-002
6.365733528005185e-001	2.956091e-002
6.366233528005185e-001	1.975677e-002
6.367233528005185e-001	2.128351e-002
6.368233528005185e-001	2.084678e-002
6.369233528005185e-001	2.358918e-002
6.370233528005185e-001	3.978796e-002
6.371233528005185e-001	5.613889e-002
6.372233528005185e-001	6.997216e-002
6.373233528005184e-001	8.508818e-002
6.374233528005184e-001	1.029960e-001
6.375233528005184e-001	1.259810e-001
6.376233528005184e-001	1.551826e-001
6.377233528005184e-001	1.965678e-001
6.378233528005184e-001	2.685957e-001
6.379233528005184e-001	3.811759e-001
6.379358528005183e-001	4.005857e-001
6.379608528005184e-001	4.489389e-001
6.380108528005184e-001	5.868427e-001
6.381108528005184e-001	9.694490e-001
6.381233528005184e-001	1.024728e+000
6.381483528005184e-001	1.128380e+000
6.381983528005184e-001	1.298499e+000
6.382622128389697e-001	1.491766e+000
6.383622128389697e-001	1.777369e+000
6.384622128389696e-001	2.054821e+000
6.385622128389696e-001	2.325987e+000
6.388622128389696e-001	3.108344e+000
6.390622128389696e-001	3.605841e+000
6.391622128389696e-001	3.849058e+000
6.392622128389696e-001	4.099477e+000
6.393622128389696e-001	4.369655e+000
6.393747128389695e-001	4.407448e+000
6.393997128389696e-001	4.484262e+000
6.394497128389696e-001	4.620803e+000
6.395497128389696e-001	4.840041e+000
6.396497128389695e-001	4.987411e+000
6.396622128389695e-001	4.994907e+000
6.396872128389696e-001	4.996562e+000
6.397372128389696e-001	4.996358e+000
6.398372128389696e-001	4.990567e+000
6.399372128389695e-001	4.986406e+000
6.401372128389695e-001	4.985565e+000
6.402372128389695e-001	4.986024e+000
6.403372128389695e-001	4.986629e+000
6.404372128389695e-001	4.987185e+000
6.405372128389695e-001	4.987277e+000
6.406372128389695e-001	4.984323e+000
6.407372128389695e-001	4.975499e+000
6.407497128389694e-001	4.972974e+000
6.407747128389695e-001	4.965768e+000
6.408247128389695e-001	4.960335e+000
6.409247128389695e-001	4.978716e+000
6.409372128389694e-001	4.983104e+000
6.409622128389695e-001	4.989395e+000
6.410122128389695e-001	4.991735e+000
6.410985263490039e-001	4.991974e+000
6.411985263490039e-001	4.991587e+000
6.412985263490039e-001	4.990351e+000
6.413985263490039e-001	4.989319e+000
6.415985263490038e-001	4.987355e+000
6.418985263490038e-001	4.983980e+000
6.419985263490038e-001	4.982392e+000
6.420985263490038e-001	4.977520e+000
6.421985263490038e-001	4.932896e+000
6.422985263490038e-001	4.774492e+000
6.423985263490037e-001	4.460883e+000
6.424985263490037e-001	4.024059e+000
6.425985263490037e-001	3.570194e+000
6.426985263490037e-001	3.198236e+000
6.427985263490037e-001	2.898572e+000
6.428985263490037e-001	2.620658e+000
6.429985263490037e-001	2.348485e+000
6.430985263490037e-001	2.081727e+000
6.431985263490037e-001	1.820764e+000
6.432985263490036e-001	1.565305e+000
6.433985263490036e-001	1.312065e+000
6.434985263490036e-001	1.042936e+000
6.435985263490036e-001	7.414989e-001
6.436110263490036e-001	6.987609e-001
6.436360263490036e-001	6.090473e-001
6.436860263490036e-001	4.444692e-001
6.437860263490036e-001	1.922866e-001
6.438860263490036e-001	6.448159e-002
6.439860263490036e-001	3.628885e-002
6.440860263490036e-001	3.744525e-002
6.441860263490036e-001	3.762881e-002
6.443860263490036e-001	3.570377e-002
6.446860263490035e-001	3.222683e-002
6.447860263490035e-001	3.121715e-002
6.448860263490035e-001	3.063037e-002
6.449860263490035e-001	3.208460e-002
6.450860263490035e-001	3.655739e-002
6.450985263490034e-001	3.626483e-002
6.451235263490035e-001	3.056537e-002
6.451735263490035e-001	2.076535e-002
6.452735263490035e-001	2.157314e-002
6.453735263490035e-001	2.092785e-002
6.454735263490035e-001	2.320231e-002
6.455735263490035e-001	3.910092e-002
6.456735263490034e-001	5.569067e-002
6.457735263490034e-001	6.962787e-002
6.458735263490034e-001	8.470373e-002
6.459735263490034e-001	1.025475e-001
6.460735263490034e-001	1.254247e-001
6.461735263490034e-001	1.544848e-001
6.462735263490034e-001	1.952358e-001
6.463735263490034e-001	2.652287e-001
6.464735263490034e-001	3.745485e-001
6.464860263490033e-001	3.936846e-001
6.465110263490034e-001	4.414571e-001
6.465610263490034e-001	5.773332e-001
6.466610263490034e-001	9.407809e-001
6.467610263490033e-001	1.299583e+000
6.468610263490033e-001	1.608755e+000
6.469610263490033e-001	1.891537e+000
6.470610263490033e-001	2.166232e+000
6.472610263490033e-001	2.698864e+000
6.475610263490033e-001	3.460489e+000
6.476610263490032e-001	3.705382e+000
6.477610263490032e-001	3.948724e+000
6.478610263490032e-001	4.202093e+000
6.479610263490032e-001	4.475220e+000
6.479735263490032e-001	4.511206e+000
6.479985263490032e-001	4.580780e+000
6.480485263490032e-001	4.706262e+000
6.481485263490032e-001	4.898472e+000
6.482485263490032e-001	4.984236e+000
6.483485263490032e-001	4.993872e+000
6.484485263490032e-001	4.988805e+000
6.485485263490032e-001	4.985451e+000
6.486485263490032e-001	4.985152e+000
6.487485263490032e-001	4.985823e+000
6.488485263490031e-001	4.986247e+000
6.489485263490031e-001	4.986960e+000
6.490485263490031e-001	4.987308e+000
6.491485263490031e-001	4.986524e+000
6.492485263490031e-001	4.979068e+000
6.493485263490031e-001	4.960747e+000
6.493610263490031e-001	4.957483e+000
6.493860263490031e-001	4.952686e+000
6.494360263490031e-001	4.956405e+000
6.495360263490031e-001	4.987092e+000
6.495485263490031e-001	4.990340e+000
6.495735263490031e-001	4.992801e+000
6.496235263490031e-001	4.993789e+000
6.497077580521353e-001	4.992778e+000
6.498077580521353e-001	4.991113e+000
6.499077580521353e-001	4.989961e+000
6.500077580521353e-001	4.988973e+000
6.503077580521353e-001	4.985930e+000
6.505077580521352e-001	4.983465e+000
6.506077580521352e-001	4.981536e+000
6.507077580521352e-001	4.974795e+000
6.508077580521352e-001	4.957933e+000
6.508202580521352e-001	4.951531e+000
6.508452580521352e-001	4.919288e+000
6.508952580521352e-001	4.798636e+000
6.509952580521352e-001	4.442492e+000
6.510952580521352e-001	3.998127e+000
6.511952580521352e-001	3.549558e+000
6.512952580521352e-001	3.183599e+000
6.513952580521352e-001	2.884974e+000
6.514952580521352e-001	2.607383e+000
6.515952580521351e-001	2.335649e+000
6.516952580521351e-001	2.069087e+000
6.517952580521351e-001	1.808444e+000
6.518952580521351e-001	1.553189e+000
6.519952580521351e-001	1.299427e+000
6.520952580521351e-001	1.027258e+000
6.521952580521351e-001	7.203908e-001
6.522077580521350e-001	6.773653e-001
6.522327580521351e-001	5.882795e-001
6.522827580521351e-001	4.254039e-001
6.523827580521351e-001	1.785142e-001
6.524827580521351e-001	5.855577e-002
6.525827580521351e-001	3.555001e-002
6.526827580521351e-001	3.751467e-002
6.527827580521350e-001	3.754610e-002
6.529827580521350e-001	3.561958e-002
6.532827580521350e-001	3.215982e-002
6.533827580521350e-001	3.115991e-002
6.534827580521350e-001	3.064387e-002
6.535827580521350e-001	3.212428e-002
6.536827580521349e-001	3.615039e-002
6.536952580521349e-001	3.543833e-002
6.537202580521350e-001	2.876369e-002
6.537702580521350e-001	1.897579e-002
6.538702580521350e-001	2.101160e-002
6.539702580521349e-001	2.076321e-002
6.540702580521349e-001	2.390391e-002
6.541702580521349e-001	4.032328e-002
6.542702580521349e-001	5.648757e-002
6.543702580521349e-001	7.023304e-002
6.544702580521349e-001	8.537282e-002
6.545702580521349e-001	1.033289e-001
6.546702580521349e-001	1.263927e-001
6.547702580521349e-001	1.556997e-001
6.548702580521348e-001	1.976109e-001
6.549702580521348e-001	2.713665e-001
6.550702580521348e-001	3.867204e-001
6.550827580521348e-001	4.063629e-001
6.551077580521348e-001	4.552205e-001
6.551577580521348e-001	5.948796e-001
6.552577580521348e-001	9.804184e-001
6.552702580521348e-001	1.035231e+000
6.552952580521348e-001	1.136893e+000
6.553452580521348e-001	1.304705e+000
6.554133260752726e-001	1.509492e+000
6.555133260752726e-001	1.794522e+000
6.556133260752726e-001	2.071527e+000
6.557133260752726e-001	2.342350e+000
6.560133260752725e-001	3.123792e+000
6.562133260752725e-001	3.620748e+000
6.563133260752725e-001	3.863877e+000
6.564133260752725e-001	4.114637e+000
6.565133260752725e-001	4.385561e+000
6.565258260752724e-001	4.423259e+000
6.565508260752725e-001	4.499275e+000
6.566008260752725e-001	4.634345e+000
6.567008260752725e-001	4.849951e+000
6.568008260752725e-001	4.989620e+000
6.568133260752724e-001	4.996123e+000
6.568383260752725e-001	4.996894e+000
6.568883260752725e-001	4.996336e+000
6.569883260752725e-001	4.990444e+000
6.570883260752725e-001	4.986344e+000
6.572883260752724e-001	4.985587e+000
6.573883260752724e-001	4.986064e+000
6.574883260752724e-001	4.986670e+000
6.575883260752724e-001	4.987213e+000
6.576883260752724e-001	4.987242e+000
6.577883260752724e-001	4.983963e+000
6.578883260752724e-001	4.974408e+000
6.579008260752723e-001	4.971806e+000
6.579258260752724e-001	4.964653e+000
6.579758260752724e-001	4.959849e+000
6.580758260752724e-001	4.975702e+000
6.581758260752724e-001	4.989600e+000
6.582758260752724e-001	4.991837e+000
6.583758260752723e-001	4.991139e+000
6.584758260752723e-001	4.990117e+000
6.586758260752723e-001	4.988174e+000
6.589758260752723e-001	4.984978e+000
6.590758260752723e-001	4.983716e+000
6.591758260752723e-001	4.981970e+000
6.592758260752722e-001	4.976162e+000
6.593883260752722e-001	4.957146e+000
6.594133260752723e-001	4.932690e+000
6.594633260752723e-001	4.828004e+000
6.595633260752722e-001	4.493133e+000
6.596633260752722e-001	4.065606e+000
6.596758260752722e-001	4.004469e+000
6.597008260752723e-001	3.876940e+000
6.597508260752723e-001	3.647804e+000
6.598508260752722e-001	3.278922e+000
6.599508260752722e-001	2.973898e+000
6.601508260752722e-001	2.420136e+000
6.602508260752722e-001	2.151917e+000
6.603508260752722e-001	1.889389e+000
6.604508260752722e-001	1.632545e+000
6.605508260752722e-001	1.379923e+000
6.606508260752722e-001	1.118227e+000
6.607508260752721e-001	8.312745e-001
6.607633260752721e-001	7.893670e-001
6.607883260752722e-001	6.978949e-001
6.608383260752722e-001	5.274948e-001
6.609383260752721e-001	2.537160e-001
6.610383260752721e-001	9.275515e-002
6.611383260752721e-001	4.145390e-002
6.612383260752721e-001	3.749896e-002
6.613383260752721e-001	3.779139e-002
6.615383260752721e-001	3.593801e-002
6.618383260752720e-001	3.244070e-002
6.619383260752720e-001	3.140303e-002
6.620383260752720e-001	3.065467e-002
6.621383260752720e-001	3.197525e-002
6.622508260752720e-001	3.776551e-002
6.622758260752720e-001	3.483766e-002
6.623258260752720e-001	2.524770e-002
6.624258260752720e-001	2.122461e-002
6.625258260752720e-001	2.220660e-002
6.625383260752720e-001	2.054648e-002
6.625633260752720e-001	1.647353e-002
6.626133260752720e-001	1.795706e-002
6.627133260752720e-001	3.415056e-002
6.628133260752720e-001	5.144116e-002
6.630133260752720e-001	7.956898e-002
6.631133260752720e-001	9.629095e-002
6.632133260752720e-001	1.173695e-001
6.633133260752719e-001	1.442434e-001
6.634133260752719e-001	1.792793e-001
6.635133260752719e-001	2.344625e-001
6.636133260752719e-001	3.209841e-001
6.636258260752719e-001	3.380015e-001
6.636508260752719e-001	3.816367e-001
6.637008260752719e-001	5.025839e-001
6.638008260752719e-001	8.447555e-001
6.639008260752719e-001	1.206729e+000
6.640008260752719e-001	1.524057e+000
6.641008260752719e-001	1.809700e+000
6.642008260752719e-001	2.086361e+000
6.644008260752718e-001	2.622066e+000
6.647008260752718e-001	3.387904e+000
6.648008260752718e-001	3.633942e+000
6.649008260752718e-001	3.877004e+000
6.650008260752718e-001	4.128060e+000
6.651133260752717e-001	4.437052e+000
6.651383260752718e-001	4.512233e+000
6.651883260752718e-001	4.645977e+000
6.652883260752718e-001	4.858360e+000
6.653883260752718e-001	4.991404e+000
6.654008260752717e-001	4.997095e+000
6.654258260752718e-001	4.997179e+000
6.654758260752718e-001	4.996329e+000
6.655758260752718e-001	4.990360e+000
6.656758260752718e-001	4.986307e+000
6.658758260752717e-001	4.985609e+000
6.659758260752717e-001	4.986099e+000
6.660758260752717e-001	4.986705e+000
6.661758260752717e-001	4.987237e+000
6.662758260752717e-001	4.987204e+000
6.663758260752717e-001	4.983596e+000
6.664758260752717e-001	4.973302e+000
6.664883260752716e-001	4.970625e+000
6.665133260752717e-001	4.963540e+000
6.665633260752717e-001	4.959335e+000
6.666633260752717e-001	4.976167e+000
6.667633260752717e-001	4.989972e+000
6.668633260752717e-001	4.991858e+000
6.669633260752717e-001	4.991099e+000
6.670633260752716e-001	4.990086e+000
6.672633260752716e-001	4.988144e+000
6.675633260752716e-001	4.984943e+000
6.676633260752716e-001	4.983675e+000
6.677633260752716e-001	4.981900e+000
6.678633260752716e-001	4.975963e+000
6.679758260752715e-001	4.956390e+000
6.680008260752716e-001	4.930797e+000
6.680508260752716e-001	4.823547e+000
6.681508260752715e-001	4.484993e+000
6.682508260752715e-001	4.054892e+000
6.682633260752715e-001	3.993543e+000
6.682883260752716e-001	3.865935e+000
6.683383260752716e-001	3.637172e+000
6.684383260752715e-001	3.269220e+000
6.685383260752715e-001	2.964836e+000
6.687383260752715e-001	2.411561e+000
6.688383260752715e-001	2.143525e+000
6.689383260752715e-001	1.881179e+000
6.690383260752715e-001	1.624509e+000
6.691383260752715e-001	1.371906e+000
6.692383260752715e-001	1.109742e+000
6.693383260752714e-001	8.218169e-001
6.693508260752714e-001	7.798482e-001
6.693758260752715e-001	6.885054e-001
6.694258260752715e-001	5.186535e-001
6.695258260752715e-001	2.472128e-001
6.696258260752714e-001	8.982328e-002
6.697258260752714e-001	4.094459e-002
6.698258260752714e-001	3.749561e-002
6.699258260752714e-001	3.776461e-002
6.701258260752714e-001	3.591888e-002
6.704258260752714e-001	3.242218e-002
6.705258260752713e-001	3.138687e-002
6.706258260752713e-001	3.064950e-002
6.707258260752713e-001	3.198439e-002
6.708383260752713e-001	3.769195e-002
6.708633260752713e-001	3.455267e-002
6.709133260752713e-001	2.494162e-002
6.710133260752713e-001	2.139368e-002
6.711133260752713e-001	2.044191e-002
